obs,pos_t_ratios,neg_t_ratios,med_vol_t_ratios,pos_coeffs,neg_coeffs,med_vol_coeffs
"2021-06-11 00:0",-0.206811286356122,1.73698180936441,1.58544115460068,-0.580571516820932,5.10869177592405,0.342396735531023
"2021-06-14 00:0",-0.230995893475548,1.71016977670877,1.5982393346814,-0.649056653511083,5.01786086421934,0.347037122335484
"2021-06-15 00:0",-0.128387978418836,1.64926271290857,1.58273654376433,-0.370273080054747,4.83894281677653,0.341920363432253
"2021-06-16 00:0",-0.0879477281365887,1.64763992374962,1.57917930772117,-0.254537409022624,4.83272463428332,0.339844588134076
"2021-06-17 00:0",-0.134784613352756,1.66466595948853,1.58967174535714,-0.386134063267674,4.87996493410527,0.341404781847244
"2021-06-18 00:0",-0.537698345469486,1.52848374904167,1.55187351040874,-1.45626700302156,4.41471217838488,0.321086782158311
"2021-06-21 00:0",-0.468578408336512,1.48660216082274,1.53858987703539,-1.27366567760303,4.28236926664138,0.316685441470553
"2021-06-22 00:0",-0.488926324635365,1.50020613674784,1.55880341982857,-1.32760950514318,4.33084855963275,0.321512812280907
"2021-06-23 00:0",-0.560287338827534,1.42587749487553,1.57597316699559,-1.52280087147174,4.09167163575266,0.320536131279701
"2021-06-24 00:0",-0.603017444158865,1.39781861197037,1.55857214941281,-1.63548519252698,4.01436435694122,0.313560307915607
"2021-06-25 00:0",-0.620376476345296,1.43395536251161,1.5570884297325,-1.6824963261191,4.1170321234031,0.312970494148648
"2021-06-28 00:0",-0.684818258904258,1.38139812173367,1.53288215962858,-1.85977289868133,3.97316602005792,0.303059067183578
"2021-06-29 00:0",-0.593696141392757,1.32486200494953,1.52146904772648,-1.62409811994987,3.8064015383204,0.298071064428088
"2021-06-30 00:0",-0.714822562694347,1.25052993990649,1.48090690437245,-1.96381505110099,3.54236040000123,0.28695542250062
"2021-07-01 00:0",-0.675791788725811,1.24535278738783,1.4753466901368,-1.87128443728485,3.53167101362517,0.285431283772666
"2021-07-02 00:0",-0.572038277941514,1.24840983865882,1.45687113856839,-1.5945178418334,3.53020178387585,0.277078151057098
"2021-07-06 00:0",-0.762314512308044,1.15401670357751,1.4700297556745,-2.15490921116602,3.25436967074466,0.278449057344912
"2021-07-07 00:0",-0.736731198812638,1.14728610369775,1.49111088283404,-2.16043443972147,3.24338965087516,0.282893247590428
"2021-07-08 00:0",-0.771062859363097,1.13454216919624,1.50233710505192,-2.25185627661315,3.20942525782643,0.284568801920042
"2021-07-09 00:0",-0.558143242410946,1.08254502410484,1.41820849148845,-1.59161971564525,3.06894157830983,0.255396998485606
"2021-07-12 00:0",-0.621578770577035,1.12647973495527,1.39076620330508,-1.77803744993018,3.18861760033464,0.24733457441992
"2021-07-13 00:0",-0.605996441306551,1.1346073646456,1.38469104897817,-1.73139284163336,3.23422196960566,0.245149397638515
"2021-07-14 00:0",-0.620873054040159,1.11823947941695,1.38869510753111,-1.76383066730248,3.19653291240743,0.247028374532233
"2021-07-15 00:0",-0.624133766804226,1.10604842857813,1.38816042018529,-1.8599511900493,3.15280697778612,0.24729604130635
"2021-07-16 00:0",-0.666800295373709,1.11225261086689,1.39637791826181,-1.99523630086259,3.18037477915291,0.249574619500172
"2021-07-19 00:0",-0.69013708731337,0.990945498775511,1.43070360832785,-2.06203464032567,2.85402594057134,0.258312194192979
"2021-07-20 00:0",-0.714401132938928,0.847349442364515,1.41411723602835,-2.16830390517099,2.45955336475908,0.252358186950267
"2021-07-21 00:0",-0.730935558893031,0.824112071032756,1.42338008903494,-2.22462179822781,2.40371793545726,0.253998435992351
"2021-07-22 00:0",-0.565265594406123,0.670301582825683,1.11059066961553,-1.67376540884364,1.97330497162683,0.150750495977152
"2021-07-23 00:0",-0.530207579273158,0.66737112442965,1.0667508801568,-1.57251702890017,1.9643792798234,0.143715262042068
"2021-07-26 00:0",-0.661920384496266,0.73007143245826,1.07964351257304,-1.98943408372053,2.13456904608309,0.146936711032248
"2021-07-27 00:0",-0.720521627131891,0.794061547385018,1.20870547172761,-2.16796822490628,2.30684241651628,0.162630440940783
"2021-07-28 00:0",-0.752001063186274,0.852303058059475,1.19395359860454,-2.27228121765288,2.46384913140093,0.161340123351759
"2021-07-29 00:0",-0.812378101409851,0.868694295024745,1.24464423010606,-2.46826080150562,2.52052822827912,0.170904142164153
"2021-07-30 00:0",-0.766231671267725,0.894563761943913,1.19717255198433,-2.32618581695353,2.59451828624209,0.161786031613704
"2021-08-02 00:0",-0.759869874152007,0.896189439507102,1.20016619082735,-2.31227780012222,2.60516970458165,0.163044254777659
"2021-08-03 00:0",-0.788414662700841,0.894880268805823,1.18626344004835,-2.41376417413613,2.59077879027497,0.159912064792663
"2021-08-04 00:0",-0.810134022042037,0.966526167614453,1.1853944235064,-2.48214866771761,2.83649018265474,0.159627640157394
"2021-08-05 00:0",-0.82237708735421,0.891310545182378,1.25637800639616,-2.51102934602535,2.61766934696271,0.175366272916861
"2021-08-06 00:0",-0.829375480011998,0.909168277494623,1.27204098905376,-2.53385373646664,2.66945275227476,0.178681823995831
"2021-08-09 00:0",-0.607295367453611,0.790970412258421,1.25126485242285,-1.82310633564349,2.33315652485085,0.172532869510018
"2021-08-10 00:0",-0.631168794492536,0.811950625468836,1.269221272834,-1.891104513355,2.39383057114243,0.176598337548278
"2021-08-11 00:0",-0.692774819665419,0.852781473171163,1.28640578615958,-2.07620566955507,2.53100184643841,0.180131309743957
"2021-08-12 00:0",-0.715329589647856,0.897404415761781,1.20983519134819,-2.14999751971148,2.65632075828564,0.16123367350891
"2021-08-13 00:0",-0.741478366279821,0.933557046760128,1.2100195148203,-2.24100560899528,2.78256945061596,0.161132926858233
"2021-08-16 00:0",-0.732043253882583,0.914835285148403,1.20920072473697,-2.20887640922181,2.75255613397711,0.161829779691073
"2021-08-17 00:0",-0.719110055322385,0.811826940157776,1.216801653939,-2.16851357193665,2.46832125872927,0.163564697518594
"2021-08-18 00:0",-0.779025590263118,0.677215881659776,1.22233969790384,-2.32808010209463,2.062336643014,0.162686834907143
"2021-08-19 00:0",-0.789637356506896,0.718089658202677,1.23644444085816,-2.35471319612024,2.18884196053089,0.164902938686406
"2021-08-20 00:0",-0.87236482719209,0.717880872976096,1.24801322560127,-2.6748826219277,2.15231311435093,0.166744914086525
"2021-08-23 00:0",-1.13479194109443,0.764834148766087,1.24999492366881,-3.64443166259599,2.26704307237518,0.167984934909938
"2021-08-24 00:0",-1.13089898915095,0.760702056275223,1.25388255335014,-3.66741596527329,2.25692779844222,0.168376413367547
"2021-08-25 00:0",-0.925713088097991,0.909377555515019,1.2252254274945,-2.91824110363131,2.71736736029505,0.164719878628293
"2021-08-26 00:0",-0.793946285416097,0.739025815591728,1.19551549611309,-2.53694378078633,2.27474798905007,0.157332051723276
"2021-08-27 00:0",-0.868004423365269,0.672695952893998,1.17375900855931,-2.78403760133994,2.06568487996797,0.151200060900713
"2021-08-30 00:0",-0.850360726495151,0.653689666968403,1.18286258104322,-2.74086104152802,1.99594484497081,0.15162801935093
"2021-08-31 00:0",-0.881612067723131,0.691761160319607,1.09006300544497,-2.8183875182683,2.10361348616206,0.13699898473167
"2021-09-01 00:0",-0.890407991027848,0.675726936084407,1.11406179253696,-2.84429648859077,2.04930103796749,0.141484404110386
"2021-09-02 00:0",-0.868639238373434,0.674939879181493,1.1395983726831,-2.78058432335194,2.04666296317079,0.144925001147262
"2021-09-03 00:0",-0.864789235037831,0.580231434496822,1.06122275436787,-2.76436251710893,1.77662398895901,0.133354015982775
"2021-09-07 00:0",-0.903761003131916,0.61256419243421,1.06285806554997,-2.88763593122563,1.88538374334292,0.13416990697818
"2021-09-08 00:0",-0.892624857890481,0.530128771488309,1.12982248632732,-2.84794173561406,1.60723332228024,0.140936668517425
"2021-09-09 00:0",-0.849252974485568,0.491062422334689,1.11791425998075,-2.7183361180815,1.48897692859664,0.137324954635011
"2021-09-10 00:0",-0.90005780146595,0.544272053111142,1.15744974521872,-2.87689353238532,1.65319442056522,0.141706076141776
"2021-09-13 00:0",-0.88778351637116,0.552066720618617,1.16106822744164,-2.86898684774904,1.6627565476275,0.142432888892031
"2021-09-14 00:0",-0.905093508429283,0.585944550974247,1.1936720967324,-2.91879663350596,1.75098306115374,0.149032699352165
"2021-09-15 00:0",-0.868747350332132,0.762707156555787,1.20844445967473,-2.8001999134125,2.2529474860359,0.154049421740755
"2021-09-16 00:0",-0.558193868007074,0.617006122093852,1.16282714287782,-1.86938874257199,1.84771843984534,0.145427392240508
"2021-09-17 00:0",-0.554160043452064,0.622560052284599,1.16331418672197,-1.83669954938226,1.86722078612151,0.144688256723316
"2021-09-20 00:0",-0.568461315194323,0.614973481254611,1.1634269405406,-1.89643033767616,1.87323004644948,0.143619349792794
"2021-09-21 00:0",-0.624947257595856,0.589140159669371,1.17611814532688,-2.0540402231727,1.79387508565385,0.146157505078373
"2021-09-22 00:0",-0.634919884048625,0.630461447368852,1.19100535029454,-2.09660001958747,1.97235245693145,0.147909875398336
"2021-09-23 00:0",-0.632514671119496,0.592097569837736,1.16691590805201,-2.09049460004505,1.89330464564527,0.144545720663565
"2021-09-24 00:0",-0.684291505067892,0.651859792517116,1.16724881640884,-2.27220493615806,2.0787792400296,0.144426937183263
"2021-09-27 00:0",-0.62793817078577,0.51944596443731,1.17382386418311,-2.05680533969861,1.53589937807686,0.145551794838954
"2021-09-28 00:0",-0.636062328879671,0.637764436039647,1.18450931016657,-2.10165981356098,1.81694336973554,0.147904573613862
"2021-09-29 00:0",-0.676895384848762,0.576510929093489,1.14024636356358,-2.2332581701231,1.65924466641942,0.141588443642412
"2021-09-30 00:0",-0.620295040507023,0.673377547932435,1.1765043709721,-2.03598504297116,1.94740128466089,0.147934327483789
"2021-10-01 00:0",-0.542960823135087,0.777744334703932,1.28572296968687,-1.78609059860605,2.30404134215927,0.17768708330977
"2021-10-04 00:0",-0.617720675665361,0.795861170532063,1.24413596328369,-2.03344351921778,2.37794831569314,0.168548994382998
"2021-10-05 00:0",-0.602317770410173,0.752753089209226,1.23598292923103,-1.98158486968666,2.24398065421546,0.16552938758124
"2021-10-06 00:0",-0.632575161043648,0.734029924733484,1.2364930689014,-2.08282792920989,2.19191983287925,0.168427965060117
"2021-10-07 00:0",-0.73022235395072,0.641401198700543,1.22832879340093,-2.42932234241575,1.89640923666555,0.16761045462748
"2021-10-08 00:0",-0.727575391276292,0.631164963989434,1.23352573656705,-2.41635699302263,1.87710439494156,0.168466453611195
"2021-10-11 00:0",-0.725341424107106,0.591546178483929,1.2347237972419,-2.39465755171066,1.75409199113039,0.167348106684681
"2021-10-12 00:0",-0.736965582099842,0.65768547097231,1.25581779209013,-2.43558598239948,1.94982906480857,0.173310638315636
"2021-10-13 00:0",-0.697486928418733,0.625017725824621,1.25628014925843,-2.32072274744985,1.87927498191788,0.17330545633101
